Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
16.0,1.0,2.0,2.0,9.2428094654,23.0,,,,,,,1.1194410177,4.0
17.0,1.0,2.0,3.0,10.9828803048,10.0,,,,,,,2.3708930969,1.0
16.0,0.0,2.0,1.0,18.9822491378,19.0,,,,,,,1.499701932,0.0
16.0,1.0,0.0,2.0,19.9723463833,18.0,,,,,,,1.8790984604,1.0
16.0,1.0,3.0,0.0,4.7081449768,16.0,,,,,,,1.6993481064,1.0
15.0,0.0,0.0,1.0,14.5395974269,4.0,,,,,,,3.3675911599,1.0
18.0,0.0,0.0,3.0,7.5606212447,12.0,,,,,,,1.2878189977,3.0
17.0,1.0,0.0,2.0,0.1621639377,29.0,,,,,,,0.0,1.0
18.0,0.0,0.0,1.0,0.1850504487,26.0,,,,,,,0.5764027198,0.0
17.0,0.0,0.0,1.0,9.2113201512,19.0,,,,,,,1.9922988471,1.0
16.0,0.0,0.0,2.0,9.7666982601,0.0,,,,,,,3.0439316244,2.0
15.0,0.0,0.0,0.0,0.4513939315,9.0,,,,,,,1.7561861678,4.0
18.0,1.0,2.0,1.0,13.7385483355,7.0,,,,,,,3.2537859623,3.0
15.0,0.0,2.0,1.0,5.8800677719,23.0,,,,,,,1.0933875706,2.0
17.0,0.0,0.0,1.0,11.1978620307,28.0,,,,,,,0.7634719983,2.0
15.0,0.0,2.0,3.0,6.0183814633,7.0,,,,,,,2.2973555862,0.0
15.0,0.0,2.0,1.0,3.3426862974,18.0,,,,,,,1.6511561294,0.0
18.0,0.0,2.0,1.0,8.143474772,5.0,,,,,,,2.827614868,3.0
16.0,0.0,0.0,2.0,4.6454672958,11.0,,,,,,,2.0557722559,3.0
15.0,0.0,1.0,3.0,10.6960195384,27.0,,,,,,,0.7697406121,4.0
16.0,0.0,3.0,1.0,3.9765706057,6.0,,,,,,,2.6356934508,1.0
17.0,1.0,1.0,0.0,10.1681195329,15.0,,,,,,,1.9337798086,3.0
15.0,0.0,0.0,1.0,3.1475702974,8.0,,,,,,,2.7157532703,3.0
18.0,1.0,1.0,2.0,13.4194941897,20.0,,,,,,,1.3251727843,1.0
17.0,0.0,1.0,2.0,15.0787536888,24.0,,,,,,,1.2450911402,4.0
17.0,0.0,1.0,3.0,2.207884685,21.0,,,,,,,1.3339741029,0.0
18.0,0.0,0.0,4.0,9.3560482407,9.0,,,,,,,2.6223276765,4.0
15.0,0.0,0.0,2.0,1.4174340131,9.0,,,,,,,2.4072840431,1.0
15.0,1.0,2.0,2.0,11.9636489108,9.0,,,,,,,2.2661603097,0.0
17.0,0.0,2.0,2.0,5.2880859586,19.0,,,,,,,1.7609996788000002,0.0
15.0,0.0,0.0,0.0,10.5524891368,28.0,,,,,,,0.8130174224000001,0.0
16.0,1.0,3.0,4.0,10.3492201877,15.0,,,,,,,2.1924145341,4.0
18.0,1.0,0.0,1.0,18.4870869239,0.0,,,,,,,3.211743755,1.0
16.0,0.0,1.0,1.0,10.9816644514,16.0,,,,,,,1.278235666,4.0
15.0,1.0,2.0,2.0,11.6599695944,29.0,,,,,,,0.9238316977,4.0
17.0,1.0,2.0,1.0,8.0330625153,25.0,,,,,,,1.325039017,2.0
18.0,1.0,3.0,2.0,18.9815920637,20.0,,,,,,,1.6094102771,3.0
15.0,0.0,0.0,2.0,15.5437181888,28.0,,,,,,,1.2628487318,4.0
15.0,0.0,2.0,2.0,5.7081058061,13.0,,,,,,,2.2435930908,2.0
17.0,0.0,0.0,3.0,16.884191715500002,18.0,,,,,,,1.5576879646,1.0
17.0,1.0,2.0,1.0,8.6479272037,20.0,,,,,,,1.1625740735,2.0
16.0,0.0,2.0,2.0,16.5733428707,20.0,,,,,,,1.6806611823000002,4.0
18.0,1.0,1.0,2.0,16.4577613659,16.0,,,,,,,1.5994240761,1.0
18.0,0.0,0.0,2.0,3.7774037353,13.0,,,,,,,1.2738181762,2.0
17.0,0.0,2.0,2.0,14.0228226277,7.0,,,,,,,2.2102892033,4.0
16.0,1.0,0.0,1.0,5.8128593861,20.0,,,,,,,1.0085719029,1.0
18.0,0.0,0.0,2.0,5.9498533999,20.0,,,,,,,0.9687256349,1.0
17.0,1.0,2.0,1.0,5.9269615376,8.0,,,,,,,2.6812773593,3.0
15.0,1.0,0.0,3.0,14.5113649512,7.0,,,,,,,2.4013738526,4.0
18.0,0.0,2.0,1.0,4.5965208359,12.0,,,,,,,2.3768543461,3.0
16.0,1.0,0.0,2.0,0.0181167049,16.0,,,,,,,1.9476769362,1.0
16.0,0.0,0.0,0.0,14.3047370697,18.0,,,,,,,1.7797561259,1.0
16.0,0.0,2.0,1.0,3.4236948767,27.0,,,,,,,0.5575488871000001,2.0
15.0,1.0,1.0,2.0,2.0896479062,6.0,,,,,,,2.7954058088,3.0
18.0,0.0,0.0,3.0,4.7503224119,16.0,,,,,,,1.5147637597,0.0
18.0,1.0,2.0,2.0,7.5980104465,0.0,,,,,,,3.0407296129,4.0
15.0,0.0,1.0,3.0,9.5181265495,4.0,,,,,,,3.2084617462,3.0
18.0,0.0,1.0,2.0,0.8914008143000001,24.0,,,,,,,0.6211199278,1.0
15.0,0.0,0.0,2.0,19.4114666525,5.0,,,,,,,2.7996697335,2.0
15.0,0.0,2.0,1.0,14.3212610684,25.0,,,,,,,1.3023928843,4.0
15.0,0.0,2.0,3.0,6.4638813065,1.0,,,,,,,3.482452519,4.0
16.0,1.0,2.0,1.0,6.3739451457000005,26.0,,,,,,,1.2523485892,2.0
18.0,1.0,0.0,3.0,8.9708509874,24.0,,,,,,,1.1697458031,1.0
15.0,1.0,2.0,3.0,12.5248964553,15.0,,,,,,,2.2847914471,0.0
18.0,1.0,1.0,3.0,2.9274613318,21.0,,,,,,,1.0210192533,2.0
16.0,1.0,1.0,2.0,3.7785962753,4.0,,,,,,,2.8973550041,0.0
15.0,1.0,0.0,2.0,17.1886916567,4.0,,,,,,,3.2759034528,3.0
17.0,0.0,2.0,2.0,5.1250984778,11.0,,,,,,,2.4300911992,4.0
16.0,0.0,2.0,1.0,7.6038999595,2.0,,,,,,,3.2284480795,1.0
17.0,1.0,0.0,2.0,17.425437019,29.0,,,,,,,0.214570091,0.0
18.0,1.0,0.0,0.0,13.262956588,15.0,,,,,,,2.0240303755,1.0
18.0,0.0,2.0,2.0,6.8342375868000005,5.0,,,,,,,3.0341674389,3.0
16.0,0.0,0.0,1.0,13.6739909145,14.0,,,,,,,1.6998253091,0.0
18.0,0.0,3.0,1.0,0.3936643076,14.0,,,,,,,2.0956481908,1.0
17.0,1.0,1.0,1.0,14.7128532002,28.0,,,,,,,0.5242135666000001,1.0
15.0,1.0,1.0,2.0,9.7403208103,15.0,,,,,,,1.3026414038,3.0
15.0,1.0,0.0,2.0,16.2636429457,19.0,,,,,,,2.1371244106,2.0
15.0,0.0,0.0,0.0,19.0927530401,12.0,,,,,,,2.4222760936,3.0
16.0,0.0,3.0,2.0,18.5157709899,11.0,,,,,,,2.5696141813,0.0
18.0,1.0,0.0,1.0,18.1853008691,9.0,,,,,,,2.7029586175,0.0
17.0,1.0,2.0,2.0,10.2433991187,13.0,,,,,,,2.3116704996,4.0
18.0,0.0,0.0,2.0,7.2028422828,1.0,,,,,,,3.3849920888,1.0
18.0,0.0,0.0,2.0,9.3007064946,28.0,,,,,,,0.390755887,0.0
18.0,0.0,0.0,2.0,13.7979200663,2.0,,,,,,,3.5977660845,2.0
15.0,0.0,1.0,1.0,17.6799555374,8.0,,,,,,,2.2756651131,2.0
17.0,1.0,3.0,2.0,4.13972606,10.0,,,,,,,2.7105767008,3.0
17.0,0.0,0.0,2.0,18.3638631692,10.0,,,,,,,2.5559753764,0.0
18.0,0.0,0.0,2.0,16.3036046394,24.0,,,,,,,1.0277279662,0.0
15.0,0.0,0.0,2.0,19.5771203036,21.0,,,,,,,2.0956913654,4.0
15.0,1.0,1.0,0.0,17.6050354656,9.0,,,,,,,2.380839869,4.0
17.0,1.0,0.0,2.0,5.5987465938,25.0,,,,,,,0.6620787367000001,4.0
15.0,0.0,2.0,2.0,2.1191182269,13.0,,,,,,,1.9965131157,0.0
15.0,0.0,1.0,1.0,2.2448214398,8.0,,,,,,,2.1398641509,3.0
15.0,0.0,1.0,0.0,5.8244663716,19.0,,,,,,,1.3614347072,3.0
16.0,1.0,0.0,0.0,12.2836744797,26.0,,,,,,,0.495859041,3.0
18.0,1.0,3.0,3.0,16.0864065219,20.0,,,,,,,1.2876673566,3.0
17.0,1.0,0.0,2.0,17.9850061396,9.0,,,,,,,2.6650755517,2.0
17.0,0.0,0.0,1.0,12.4750676874,21.0,,,,,,,0.9547875421,0.0
16.0,1.0,1.0,1.0,0.112626255,28.0,,,,,,,0.0,1.0
18.0,0.0,1.0,2.0,3.7263355304,8.0,,,,,,,2.3169599745,0.0
17.0,0.0,0.0,3.0,1.9945240771,28.0,,,,,,,0.6743629436,3.0
15.0,0.0,0.0,0.0,7.2664895114,4.0,,,,,,,2.5366337823,2.0
17.0,1.0,2.0,1.0,10.0270198727,7.0,,,,,,,2.3433313527,2.0
15.0,0.0,0.0,3.0,0.8679435716,10.0,,,,,,,2.2404508384,0.0
16.0,1.0,2.0,0.0,6.9695595159,0.0,,,,,,,3.0526409583,1.0
15.0,1.0,1.0,1.0,3.5835934925,20.0,,,,,,,0.9538406849,3.0
17.0,0.0,0.0,4.0,12.9414033252,9.0,,,,,,,2.5961112646,2.0
17.0,0.0,0.0,2.0,9.2854473865,0.0,,,,,,,4.0,3.0
17.0,1.0,0.0,1.0,9.9063529387,25.0,,,,,,,1.0823899503,3.0
16.0,0.0,2.0,0.0,8.5538357607,29.0,,,,,,,0.5282255515000001,3.0
16.0,1.0,1.0,0.0,19.1203942097,21.0,,,,,,,1.4627462917,4.0
18.0,0.0,0.0,1.0,4.2947025024,6.0,,,,,,,2.0067217252,3.0
17.0,1.0,1.0,3.0,10.3332851969,27.0,,,,,,,0.4733008709,3.0
15.0,1.0,3.0,2.0,14.7203473673,13.0,,,,,,,2.3780489452,1.0
16.0,1.0,0.0,2.0,11.1368882627,4.0,,,,,,,3.5464328087,1.0
17.0,1.0,3.0,3.0,18.5804177143,16.0,,,,,,,2.2884666753,4.0
17.0,0.0,0.0,2.0,7.5593671128,21.0,,,,,,,1.3399355086,4.0
16.0,0.0,0.0,1.0,9.2735161155,25.0,,,,,,,0.8131476268000001,3.0
18.0,1.0,0.0,2.0,1.7704463043,20.0,,,,,,,1.5561060712,2.0
16.0,1.0,0.0,3.0,12.179982221,5.0,,,,,,,3.2629223547,2.0
16.0,0.0,0.0,3.0,5.764239369,15.0,,,,,,,2.1793570685,0.0
15.0,0.0,0.0,0.0,3.2061807903,10.0,,,,,,,2.220050547,2.0
15.0,0.0,3.0,2.0,10.8906258581,9.0,,,,,,,2.2265135951,2.0
18.0,0.0,2.0,2.0,10.6462052676,14.0,,,,,,,1.5656478477,1.0
17.0,0.0,2.0,3.0,1.5174328245000002,6.0,,,,,,,2.0787778991,0.0
16.0,0.0,0.0,1.0,13.9643090699,22.0,,,,,,,1.5624112622,0.0
18.0,1.0,0.0,2.0,12.475443813,1.0,,,,,,,3.5729453199,1.0
15.0,0.0,0.0,3.0,3.7803456549,11.0,,,,,,,2.0730331672,2.0
16.0,0.0,2.0,2.0,9.3886972431,18.0,,,,,,,1.2889376962,2.0
17.0,1.0,3.0,2.0,14.4064583296,11.0,,,,,,,2.5474496064,0.0
15.0,0.0,0.0,0.0,10.5887148108,15.0,,,,,,,2.0377685746,2.0
15.0,0.0,0.0,1.0,7.909781523699999,5.0,,,,,,,2.915898133,0.0
15.0,0.0,1.0,1.0,6.4467691616,2.0,,,,,,,2.799063885,2.0
18.0,0.0,0.0,3.0,12.2078773329,1.0,,,,,,,3.2501100113,3.0
17.0,0.0,0.0,1.0,18.7821739662,19.0,,,,,,,1.8233231026,1.0
16.0,1.0,1.0,2.0,13.4348968095,4.0,,,,,,,2.9929123361,4.0
18.0,0.0,2.0,2.0,1.4949180727,10.0,,,,,,,2.6317363035,3.0
18.0,1.0,0.0,1.0,9.2136994696,25.0,,,,,,,0.9326697394,2.0
18.0,1.0,0.0,2.0,17.8164826302,24.0,,,,,,,0.8722095356,4.0
15.0,0.0,3.0,2.0,1.889248516,2.0,,,,,,,2.4515024403,3.0
17.0,1.0,0.0,3.0,19.7775142428,2.0,,,,,,,3.4959497421,1.0
18.0,0.0,0.0,2.0,18.9813878729,21.0,,,,,,,1.0888824822,4.0
16.0,1.0,0.0,2.0,1.5654896146,4.0,,,,,,,3.9794209178,4.0
17.0,1.0,0.0,1.0,18.668266409,21.0,,,,,,,1.52101349,1.0
16.0,0.0,0.0,3.0,7.2626518052,22.0,,,,,,,0.7662574470000001,3.0
17.0,0.0,2.0,1.0,16.8941833415,10.0,,,,,,,2.4713957792,4.0
16.0,0.0,0.0,2.0,8.3676667543,2.0,,,,,,,3.2865851336,1.0
15.0,0.0,0.0,1.0,8.8171022541,12.0,,,,,,,2.1214734425,3.0
18.0,0.0,1.0,3.0,12.6848618196,20.0,,,,,,,1.3476334931,2.0
16.0,1.0,1.0,2.0,15.4895483855,7.0,,,,,,,2.4629431182,0.0
17.0,1.0,2.0,2.0,0.675783019,19.0,,,,,,,1.0410289007,2.0
18.0,1.0,2.0,1.0,11.8631199105,9.0,,,,,,,2.6699790353,2.0
18.0,1.0,0.0,2.0,3.7346598819,1.0,,,,,,,2.7350416108,0.0
17.0,1.0,2.0,2.0,6.9189903573,3.0,,,,,,,2.7420917936,2.0
16.0,1.0,0.0,2.0,6.9593733231,17.0,,,,,,,0.9842942952,2.0
15.0,1.0,3.0,1.0,9.3812068044,18.0,,,,,,,1.4547228982,1.0
15.0,0.0,0.0,4.0,6.6827282375,3.0,,,,,,,3.1585923239,1.0
16.0,0.0,3.0,3.0,2.147222369,19.0,,,,,,,1.0674108499,3.0
18.0,1.0,2.0,1.0,2.9125747705,25.0,,,,,,,0.5694198849000001,4.0
18.0,1.0,0.0,3.0,0.6687597112,8.0,,,,,,,1.9347617274,3.0
18.0,0.0,1.0,2.0,9.4049817066,15.0,,,,,,,1.8491038761,1.0
18.0,0.0,3.0,2.0,19.0889538971,25.0,,,,,,,0.8250196413,1.0
16.0,0.0,2.0,1.0,2.313504473,5.0,,,,,,,2.9138984590000003,0.0
18.0,0.0,0.0,2.0,18.9252898601,24.0,,,,,,,1.1645391661,0.0
17.0,1.0,2.0,2.0,14.6672302946,3.0,,,,,,,2.9282193907,1.0
18.0,0.0,0.0,2.0,12.7499760587,8.0,,,,,,,2.6523548127,2.0
15.0,1.0,0.0,2.0,12.9055551065,26.0,,,,,,,0.7093533742,3.0
18.0,1.0,0.0,2.0,16.5345529679,12.0,,,,,,,2.5094912303,1.0
16.0,1.0,0.0,2.0,2.1383972876,8.0,,,,,,,1.9793794138,1.0
15.0,0.0,2.0,0.0,10.0950864713,5.0,,,,,,,2.9562545236,0.0
16.0,0.0,0.0,3.0,13.9418227652,20.0,,,,,,,1.1919290456,3.0
16.0,1.0,2.0,2.0,11.7364089015,18.0,,,,,,,1.8100378226,3.0
15.0,1.0,0.0,1.0,16.6555814205,13.0,,,,,,,2.5391128485000003,4.0
16.0,1.0,0.0,1.0,1.4454341802,20.0,,,,,,,1.3956306751,1.0
16.0,0.0,0.0,2.0,13.81402079,14.0,,,,,,,2.0000840111,4.0
18.0,1.0,0.0,3.0,10.6805546077,2.0,,,,,,,3.455509411,0.0
17.0,0.0,0.0,1.0,7.5832172796,4.0,,,,,,,3.279149727,4.0
16.0,1.0,0.0,2.0,6.8054996447,20.0,,,,,,,1.1423328795,2.0
16.0,1.0,1.0,0.0,12.4166526555,17.0,,,,,,,1.8032967626,1.0
16.0,1.0,0.0,2.0,17.8199074929,13.0,,,,,,,2.1400138778,1.0
